x,y
847.6948201225342,9635.621576123398
264.16037815346624,2876.092028432454
354.71191007256436,4056.7693587913855
289.0761084085222,3619.826054819643
502.031250889099,5116.8966964854035
145.2069205076443,1483.6694332593372
185.58405613007312,2028.6439102251184
250.8193503773822,2844.121683842079
194.05274104598655,2193.6962017086107
128.2229270490663,1290.6545035248212
231.16632357891376,2349.4102957556092
181.67391654361728,2155.075258521325
202.41060757938735,2038.3053015402415
197.22349014609546,2341.052299815379
121.12636562977829,1271.3369673923896
87.89640710817548,952.6213293304036
80.85074678478789,910.7175216785604
82.842628760408,867.7496296987879
91.08589323105278,1087.8856359610631
86.90413973651755,1036.9831394598266
120.40133662817539,1540.4715685719536
126.13265340905774,1579.583286005827
107.26291537461006,1221.7447040321485
88.37411331505551,937.5386068909463
73.47302103566273,737.7606688673895
101.9785758757351,1076.1220546488073
98.82372226271858,1052.3553162004791
92.80901041892513,1058.2959475537923
81.07298249353532,871.118773618494
106.32062762129561,1292.972915176979
34.20287931281999,417.3913619449045
43.01399051364855,436.38803889636876
37.122283366209814,393.7904098860033
39.35159996733226,451.09147291313263
62.678391346667595,700.3517879196486
43.91424943150881,520.2125483185227
44.53297781862937,545.7151428074645
35.483738477396486,375.4527181108783
37.96160540261263,393.7335937614365
34.06401641790854,428.49388013224177
44.190913473862615,526.500291225031
36.63445047841725,408.94646932513405
48.53843268077998,573.4852767295095
62.7914758276266,713.0338178089897
56.320228987417686,722.3596768245344
44.94541905205559,491.266463072275
38.82765785002352,424.15335266429616
37.835501272572195,407.7455998257194
60.563802849150655,769.9621895888508
37.82079279568585,454.64788083434087
63.85542345452368,706.6072452131863
50.88635989136457,530.9650550336208
48.68556322899747,602.3996753395868
38.15772542393264,383.10417366137847
32.175418648884424,341.7304472481462
26.55627936643745,288.3983564977354
23.1256268328415,238.3287488590754
30.326821910203,373.20376235237904
25.60951399382874,305.96911263436806
19.427357926749117,211.90712538565515
21.09119053620633,211.00400312057062
16.815662437714522,182.79724847513538
20.732785725564934,265.517265978265
21.438776627689972,222.02815623094563
19.404140676677617,217.57610376795247
18.25746867517331,215.38614793599697
29.926868891944018,340.2262055592781
20.321772477280454,222.7980585237164
20.741520841158216,217.2515521052177
20.47584268533967,213.7058708244255
25.59089711672381,285.65379911490254
30.945160142271593,350.27840853446094
27.69140585121615,308.14982563300197
20.058180115597093,220.20739752416483
20.935508847767,222.01601622593284
31.445135838365257,329.58312479876463
18.584429146407306,213.628499672719
19.238055375126525,249.37639266446087
20.22309287448321,251.25916740339068
16.525419180321716,166.7985589033325
18.683947501215254,189.37380210837506
24.678761466319827,295.44545403632117
30.03894969831579,360.26418160774347
31.82399444999443,335.1303272042703
21.46115988777961,224.74450798212226
26.267915767355557,311.92285484879864
27.399202565778243,348.41641947684445
20.807056857063387,252.33864359969698
20.078601669058447,222.18215545732244
21.207242939316938,216.94623454004542
18.30308577939838,198.94487580578706
14.779210877766786,160.0682468984851
11.544432539623946,137.20100439067434
8.901819453647342,107.085367671994
14.828380870833874,155.04841205445814
8.918948482423051,113.38283356058041
13.885256488171063,152.63701542867653
14.563033863501733,178.68827317640998
14.398406541194156,159.44060373274266
14.680932328287666,157.14925528456823
8.80122960835643,89.18710115519637
11.752290035763446,136.0149731305703
13.499270826888603,158.81491596957213
8.003991160421078,88.50104749124631
9.152752919538113,111.70526554886823
13.661167524205377,171.89566108002748
10.21779985098886,115.10172704133176
13.301564275297306,163.30336468248436
9.040652053725575,100.10492477718088
10.300644151856964,129.14837581735867
15.354640551490137,170.21822522563477
12.262093557377721,123.16857648041837
9.973813719876766,100.3040601005895
14.295098746637056,153.7911575291634
9.024337742238423,109.42203498140745
9.719845706947334,97.53522937655963
14.928151734531161,159.6980296684204
13.604019831515247,153.2306819562515
9.967905998792874,121.28598200089502
12.617377354760798,130.5298153407916
11.267166802624937,123.87131107319352
15.570600556558114,188.28896845244878
11.441434832531286,116.89966952156433
8.483551408602914,91.93543329341044
8.730778550521409,89.65030058045838
10.532236156067121,108.73951864259774
11.254611967597324,113.79364574893596
15.535243170539792,178.47982987116816
8.148681098876729,100.69055258919926
